INDEX;NAME;SHIRTNAME;JAPANESE PLAYER NAME;SPACING;COMMENTARY;AGE;NATIONALITY;FOOT;WEIGHT;HEIGHT;FORM;WEAK FOOT ACCURACY;WEAK FOOT FREQUENCY;INJURY TOLERANCE;GROWTH TYPE;MARKET PRICE;GK 0;SW 1;CB 2;LB 3;RB 4;DMF 5;CMF 6;LMF 7;RMF 8;AMF 9;LWF 10;RWF 11;SS 12;CF 13;POSITION;ATTACK;DEFENCE;HEADER ACCURACY;DRIBBLE ACCURACY;SHORT PASS ACCURACY;SHORT PASS SPEED;LONG PASS ACCURACY;LONG PASS SPEED;SHOT ACCURACY;PLACE KICKING;SWERVE;BALL CONTROLL;GOAL KEEPING SKILLS;RESPONSE;EXPLOSIVE POWER;DRIBBLE SPEED;TOP SPEED;BODY BALANCE;STAMINA;KICKING POWER;JUMP;TENACITY;TEAMWORK;S01 1-TOUCH PLAY;S02 OUTSIDE CURVE;S03 LONG THROW;S04 SUPER-SUB;S05 SPEED MERCHANT;S06 LONG RANGE DRIVE;S07 SHOULDER FEINT SKILLS;S08 TURNING SKILLS;S09 ROULETTE SKILLS;S10 FLIP FLAP SKILLS;S11 FLICKING SKILLS;S12 SCISSORS SKILLS;S13 STEP ON SKILLS;S14 DEFT TOUCH SKILLS;S15 KNUCKLE SHOT;S16 JUMPING VOLLEY;S17 SCISSOR KICK;S18 HEEL FLICK;S19 WEIGHTED PASS;S20 DOUBLE TOUCH;S21 RUN AROUND;S22 SOMBRERO;S23 180 DRAG;S24 LUNGING TACKLE;S25 DIVING HEADER;S26 GK LONG THROW;P01 CLASSIC NO.10;P02 ANCHOR MAN;P03 TRICKSTER;P04 DARTING RUN;P05 MAZING RUN;P06 PINPOINT PASS;P07 EARLY CROSS;P08 BOX TO BOX;P09 INCISIVE RUN;P10 LONG RANGER;P11 ENFORCER;P12 GOAL POACHER;P13 DUMMY RUNNER;P14 FREE ROAMING;P15 TALISMAN;P16 FOX IN THE BOX;P17 OFFENSIVE SIDEBACK;P18 TRACK BACK;ATTACK AWARENESS;DEFENCE AWARENESS;SKIN COLOR;SKIN TEXTURE;FACE MODE;LINKED FACE;FACE SLOT;LINKED HAIR;HAIR SLOT;BOOTS;UNTUCKED SHIRT;TIGHT KIT;GLOVES;DRIBBLE STYLE;FREE KICK STYLE;PENALTY KICK STYLE;DROP KICK STYLE;GOAL CELEBRATION STYLE #1;GOAL CELEBRATION STYLE #2;CLUB TEAM;NUMBER;NATIONAL TEAM
54057;Rav van den Berg;VAN DEN BER;???·????;1;0;19;Netherlands;R;85;190;6;3;3;B;42;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;CB;50;78;73;76;71;72;75;79;67;69;74;76;50;74;79;74;82;78;77;76;75;76;75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;1;1;Default;0;131;0;5024;11;1;1;1;1;1;1;1;0;0;Middlesbrough;3;
54058;Luan;LUAN;A. ????;3;1476;24;Brazil;R;80;190;6;4;3;B;3;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;GK;29;75;41;61;62;65;61;69;43;43;47;60;74;76;74;60;70;81;69;80;80;74;76;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;3;1;Build;0;131;0;4310;4;1;1;1;1;1;1;1;0;0;;7;
54059;Tristian Dekker;DEKKER;?? ?;3;0;19;Netherlands;R;76;182;6;5;5;A;62;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;RB;77;57;60;70;66;75;75;75;65;73;75;75;50;68;74;72;71;63;77;72;67;82;70;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;1;Default;0;130;0;4323;0;0;0;0;1;1;1;1;0;0;VVV-Venlo;19;
54060;Karazor;KARAZOR;???????·????;3;0;24;Germany;R;80;190;6;5;5;A;70;2;0;0;1;0;1;1;0;0;0;0;0;0;0;0;CB;66;78;78;74;70;74;70;72;66;67;69;77;50;75;72;75;78;80;79;84;70;75;75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;1;1;Build;0;131;0;4544;1;1;1;1;1;1;1;1;0;0;Stuttgart;16;
54061;Hugo Moura;HUGO MOURA;????·????;1;0;24;Brazil;R;73;177;3;5;4;B;80;5;0;0;0;0;0;1;1;0;0;0;0;0;0;0;DMF;66;69;75;78;73;72;75;73;68;66;64;78;50;78;76;76;79;80;81;78;72;70;69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;1;1;Default;0;131;0;4346;4;1;0;0;1;1;1;1;0;0;Vasco da Gama;25;
54062;K. Karaman;KARAMAN;????·???;1;0;23;Turkey;R;77;189;6;5;5;A;198;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;LWF;77;61;65;79;78;75;76;75;75;75;76;79;50;75;79;79;79;78;79;79;70;71;71;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;2;1;Build;0;131;1;4762;6;1;1;1;1;1;1;1;0;0;;9;Turquia
54063;Lars Stindl;STINDL;???·????????;3;0;29;Germany;R;73;180;7;6;5;B;198;6;0;0;0;0;0;0;1;1;1;1;1;1;1;1;SS;78;64;67;82;79;82;83;82;72;75;79;83;50;79;84;78;81;79;84;81;73;84;82;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3;2;1;1;Default;0;131;1;4653;22;1;1;1;2;1;1;1;0;0;Borussia M'gladbach;13;
54064;Ellis Taylor;TAYLOR;??????;3;0;20;England;L;72;182;4;3;2;C;4;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;LMF;71;41;60;85;74;68;70;70;67;64;73;83;50;69;88;87;78;70;75;73;64;65;75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;3;2;3;1;Build;0;131;0;4207;21;1;1;1;1;1;1;1;80;0;Sunderland;18;
54065;Bahre;BAHRE;??·???????;3;0;22;Germany;R;65;179;3;6;6;A;11;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;AMF;78;40;71;80;75;75;75;74;75;77;74;75;50;78;82;82;81;76;77;78;75;74;78;1;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;3;2;1;1;Build;0;131;0;4461;22;1;1;1;1;1;1;1;0;0;Hannover 96;13;
54066;Emanuele Ndoj;NDOJ;?? ??;3;0;25;Albania;R;70;189;4;5;5;B;50;1;0;0;0;0;0;1;1;0;0;1;0;0;0;0;CMF;69;66;67;78;79;75;81;72;64;70;72;78;50;75;75;81;78;77;80;77;70;67;75;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;2;1;1;Default;0;709;0;4784;24;1;0;0;1;1;1;1;0;0;Brescia Calcio;6;
54067;Matheus Jussa;JUSSA;???????;1;1625;25;Brazil;L;83;183;4;4;4;B;90;4;0;0;0;1;0;1;1;0;0;0;0;0;0;0;DMF;64;68;76;69;75;74;76;75;66;63;66;76;50;74;76;76;78;79;79;78;79;67;68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;4;1;Default;0;131;0;4459;22;1;1;1;1;1;1;1;8;8;;7;
54068;Felipe;FELIPE;????;3;2603;30;Brazil;L;89;193;5;5;5;C;56;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;CB;64;77;83;70;71;73;72;75;65;62;64;74;50;78;73;73;79;86;77;80;79;72;74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;4;1;Default;0;131;1;5407;7;1;1;1;1;8;1;1;0;0;Hannover 96;20;
54069;Salif Sané;SANE;?????·????;3;2171;31;Senegal;R;84;196;5;6;6;B;200;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;CB;60;80;79;73;73;77;78;76;63;60;64;69;50;80;69;70;73;86;82;85;83;73;74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;6;1;Build;0;131;0;4449;3;1;1;1;1;1;1;1;0;0;St Pauli;6;
54070;Christian Günter;GUNTER;???????·?????;2;0;22;Germany;L;81;184;5;4;4;B;51;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;LB;68;67;74;76;74;74;76;79;63;67;72;76;50;74;75;78;80;81;83;78;75;72;73;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;1;1;Build;0;131;0;4346;7;1;1;1;1;1;1;1;0;0;;7;
54071;Christian Schulz;C. SCHULZ;???????·????;3;0;31;Germany;L;80;185;6;4;4;B;198;2;0;0;1;1;0;1;0;0;0;0;0;0;0;0;CB;65;78;82;76;75;77;78;79;67;72;75;78;50;79;76;78;82;82;85;82;83;82;81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;1;1;Build;0;131;0;4447;4;1;1;1;1;1;1;1;0;0;;7;
54072;Manuel Schmiedebach;SCHMIEDEBACH;????·????????;3;0;28;Germany;R;70;171;5;6;5;B;1;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;DMF;65;72;72;80;78;81;77;79;67;70;71;81;50;81;83;79;80;80;87;81;78;73;81;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;3;2;1;Build;0;1837;1;5701;4;1;1;1;1;1;1;1;0;0;Hannover 96;8;
54073;Nadir Zortea;NADIR ZORTEA;???·?????;1;0;22;Italy;R;72;175;4;5;5;B;190;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;RB;70;55;63;76;74;74;76;76;68;66;67;77;50;74;78;78;78;78;79;76;70;68;68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;1;1;Build;0;131;0;4458;0;1;0;0;1;1;1;1;0;0;Cagliari;19;
54074;Rausch;RAUSCH;????????·????;3;0;27;Germany;L;76;182;5;5;7;B;198;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;LB;73;59;69;79;74;74;75;78;69;73;76;78;48;71;80;81;82;75;83;83;73;75;73;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;2;1;1;Build;0;131;1;5357;6;1;1;1;1;1;1;1;0;0;;7;
54075;F. Klaus;KLAUS;????·?????;1;0;25;Germany;R;83;189;6;4;3;A;11;3;0;0;0;0;0;0;0;1;1;1;1;1;0;0;LWF;78;38;73;81;74;74;72;73;72;65;64;83;50;80;83;81;80;82;78;77;79;76;77;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3;2;1;1;Build;0;131;0;4565;1;1;1;1;1;1;1;1;0;0;Hannover 96;26;
54076;Vincenzo Fiorillo;FIORILLO;????????·??????;2;0;31;Italy;R;79;190;4;4;4;B;26;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;GK;30;78;47;54;61;63;62;64;44;48;44;52;79;87;74;54;69;83;67;82;79;67;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;1;1;Default;0;131;0;4538;2;1;0;0;1;1;1;1;0;0;Salernitana 1919;1;
54077;Olivier Rommens;OLIVIER ROMMENS;???????;1;0;22;Belgium;R;67;172;6;5;5;B;63;2;0;0;0;0;0;0;0;1;1;1;0;0;0;0;AMF;79;57;66;78;76;69;69;67;75;70;65;78;50;74;77;76;79;76;74;70;71;77;83;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;3;1;Build;0;131;0;4260;21;1;1;1;1;1;1;1;62;0;;7;
54078;Rafal Kurzawa;R. KURZAWA;??????;1;0;25;Poland;L;75;182;5;4;3;B;48;4;0;0;0;0;0;0;0;1;1;0;1;1;1;0;LWF;77;38;85;72;69;71;68;69;76;65;62;72;50;80;74;77;77;84;78;79;83;84;72;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;1;1;Default;0;131;0;4506;18;1;1;1;1;1;1;1;0;0;;7;
54102;Oliver Baumann;BAUMANN;?????·????;3;0;27;Germany;R;80;187;7;4;4;B;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;GK;26;81;40;50;57;61;65;61;40;40;44;54;81;84;73;54;66;80;65;80;81;76;73;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;1;1;Build;0;130;1;4945;4;0;1;1;1;1;1;1;0;0;Hoffenheim;1;
54103;Ginter;GINTER;?????·????;3;0;23;Germany;R;85;188;5;5;5;B;51;7;0;0;1;0;0;1;0;0;0;0;0;0;0;0;CB;66;80;81;75;75;75;76;77;66;65;69;78;50;79;72;74;80;82;77;79;79;74;77;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;1;1;Build;0;1078;0;4364;22;1;1;1;1;1;1;1;0;0;;4;Alemanha
54104;Miloš Veljkovic;VELJKOVIC;???·?????;3;0;26;Serbia;R;78;188;3;4;4;B;3;2;0;0;1;0;0;1;0;0;0;0;0;0;0;0;CB;58;73;78;67;72;74;73;77;60;57;68;71;50;77;71;69;76;82;78;78;81;69;67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;3;2;1;Build;0;130;0;5257;22;1;1;1;1;1;1;1;0;0;Werder Bremen;13;Sérvia
54105;Edwin Velasco;EDWIN VELASCO;?? ??;1;2404;30;Colombia;L;75;179;4;3;3;A;8;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;LB;65;71;75;68;67;68;66;67;63;52;63;68;50;73;75;78;79;81;78;79;80;65;62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;6;1;Build;0;131;0;4207;28;1;1;1;1;1;1;1;39;97;Junior Barranquilla;24;
54106;Oliver Sorg;SORG;?????·???;3;0;27;Germany;R;77;175;6;5;5;B;3;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;RB;68;70;68;75;74;72;75;74;67;69;74;76;50;81;81;78;82;80;77;72;73;78;76;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;1;1;Build;0;1078;0;4340;22;1;1;1;1;1;1;1;0;0;Hannover 96;9;
54107;Romário;ROMARIO;.;2;2112;29;Brazil;L;71;172;3;4;4;C;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;LB;71;68;66;75;79;77;75;70;69;65;67;77;50;68;80;78;80;68;76;72;70;65;77;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;2;4;1;Build;0;131;0;4506;0;1;0;0;1;1;1;1;0;0;;7;
54108;Marvin Ducksch;DUCKSCH;????·?????;3;0;28;Germany;R;79;188;5;4;4;A;198;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;CF;76;38;78;77;74;74;73;74;77;78;79;80;50;80;68;77;80;80;82;84;79;74;77;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;2;1;Default;0;131;0;5254;22;1;1;1;3;1;1;1;0;0;Werder Bremen;37;
54109;Jonathan Schmid;SCHMID;?????·?????;3;0;27;France;R;77;179;5;3;5;B;52;1;0;0;0;1;1;0;0;1;1;0;1;1;1;0;RWF;75;55;67;79;73;72;78;76;72;78;78;72;50;74;84;83;86;77;88;83;73;77;77;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3;3;1;1;Build;0;131;1;5087;22;1;1;1;1;1;1;1;0;0;;7;
54110;Caligiuri;CALIGIURI;????·??????;3;0;29;Germany;R;79;182;5;4;4;B;11;5;0;0;0;0;0;0;0;1;1;0;1;1;1;0;RMF;78;58;73;82;78;75;75;75;77;74;78;80;50;74;80;81;80;78;82;81;76;74;77;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;3;2;1;1;Default;0;131;0;4513;22;1;1;1;1;1;1;1;0;0;Augsburg;20;
54111;Craig Goodwin;CRAIG GOODWIN;?? ???;3;0;25;Australia;L;73;180;1;4;4;A;47;2;0;0;0;0;0;0;0;0;0;1;1;1;1;1;AMF;75;62;73;77;77;74;79;82;76;76;77;77;50;76;70;66;71;76;82;75;74;67;76;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;1;1;Build;0;131;0;4533;22;1;1;1;1;1;1;1;55;0;;23;Austrália
54112;Renato Augusto;R. AUGUSTO;????;1;1962;35;Brazil;R;80;182;4;5;5;A;13;6;0;0;0;0;0;0;1;1;1;1;0;0;0;0;CMF;76;65;64;85;80;80;81;81;79;79;84;80;50;74;69;70;73;80;80;81;79;74;84;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;3;1;Build;0;1076;0;5824;28;1;1;1;1;1;1;1;0;0;Fluminense;20;
54113;Daniel Batz;BATZ;????·???;3;0;24;Germany;R;86;190;6;4;4;B;55;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;GK;30;78;44;54;56;60;57;68;44;44;48;52;79;83;74;58;69;82;69;84;79;76;74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;1;1;Build;0;131;0;4486;22;1;1;1;1;1;1;1;0;0;Mainz 05;13;
54114;Mikey Johnston;JOHNSTON;??????;3;0;23;Scotland;R;66;176;4;4;5;B;72;4;0;0;0;0;0;0;0;0;0;0;1;1;1;0;SS;65;33;50;86;68;66;67;65;66;55;68;78;50;69;87;82;83;73;73;74;60;63;62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;2;1;Build;0;131;0;4538;19;1;1;1;1;1;1;1;0;0;Vitória Guimarães;90;
54115;Andrés Murillo;MURILLO;?????·???;3;0;26;Colombia;R;75;184;5;5;5;B;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;CB;64;74;79;72;73;75;72;74;65;65;69;72;50;72;76;72;75;81;78;81;77;73;74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;5;1;Build;0;1078;0;4314;22;1;1;1;1;1;1;1;0;0;;7;
54116;Luvannor;LUVANNOR;?? ??;3;0;31;Moldova;L;78;182;5;4;4;A;139;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;CF;78;50;78;77;72;73;73;77;78;61;61;77;50;75;78;75;78;75;78;77;78;76;70;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;2;1;Build;0;131;0;4324;22;1;1;1;1;1;1;1;47;105;;7;
54117;Marius Bülter;BULTER;?????·???;3;0;29;Germany;R;85;188;4;5;5;B;198;1;0;0;0;0;0;0;0;0;0;0;1;1;0;1;RWF;71;40;71;78;71;72;74;75;74;77;79;77;50;75;72;79;84;81;81;83;77;67;73;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;2;1;Default;0;131;0;5764;22;1;1;1;1;1;1;1;0;0;St Pauli;11;
54118;Max Kruse;KRUSE;????·????;3;0;29;Germany;L;78;180;6;7;8;B;198;2;0;0;0;0;0;0;0;1;1;1;0;0;1;1;SS;84;52;72;84;78;73;80;77;89;80;80;84;50;82;84;85;86;81;84;78;74;77;82;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;3;2;1;1;Default;0;1154;0;4409;2;1;1;1;1;2;1;1;0;0;;7;
54119;Gonzalo Escobar;ESCOBAR;?? ?;3;1725;26;Argentina;L;70;171;5;5;5;A;106;3;0;0;0;1;0;0;0;1;0;0;1;0;0;0;LB;77;49;75;78;77;75;71;67;78;70;65;78;50;70;81;78;80;81;74;72;72;75;77;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;3;1;Build;0;131;0;4500;29;1;1;1;1;1;1;1;0;0;Santos;31;
54120;Mathias Gehrt;GEHRT;??·???????;3;0;22;Denmark;R;75;172;4;4;4;B;198;1;0;0;0;0;0;0;1;0;0;1;0;0;1;1;CF;74;51;65;81;81;78;76;74;74;68;69;82;50;75;83;79;82;73;83;74;66;69;75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;2;1;1;Default;0;131;1;5773;15;1;1;1;1;1;1;1;0;0;;7;
54121;Noah Weißhaupt;NOAH;????·????;3;0;19;Germany;R;77;181;5;5;5;B;3;2;0;0;0;0;0;1;1;0;0;0;0;0;0;0;DMF;63;71;73;75;75;75;73;74;67;68;73;77;50;76;79;75;79;79;82;78;76;74;72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;1;1;Build;0;131;0;5089;22;1;1;1;1;1;1;1;65;0;;7;
54122;Caprari;CAPRARI;???·????????;3;0;24;Italy;R;63;171;5;6;6;B;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;CF;82;29;71;81;73;74;78;77;71;67;70;81;52;75;75;81;78;83;81;82;77;75;76;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;1;1;Build;0;1628;0;4516;22;1;1;1;1;1;1;1;0;0;;7;
54123;Brian Rodríguez;RODRIGUEZ;??????;1;0;22;Uruguay;R;73;173;6;5;5;B;87;1;0;0;0;0;0;1;0;1;1;0;1;1;0;0;LWF;73;65;68;77;79;77;83;77;74;78;77;78;50;77;76;74;76;77;80;78;73;73;78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;1;1;Build;0;131;0;4541;18;1;1;1;1;1;1;1;0;0;;7;
54124;Diego Palacios;PALACIOS;???;1;0;22;Ecuador;L;65;169;4;5;4;B;193;1;0;0;1;1;0;0;0;1;0;0;1;0;0;0;LB;66;72;68;76;74;76;76;79;64;56;67;73;50;74;74;73;82;76;82;73;61;64;64;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;5;1;Default;0;131;0;4324;22;1;1;1;1;1;1;1;0;0;Corinthians;6;
54148;Jeremy Toljan;TOLJAN;??????·???;2;0;23;Germany;R;76;182;4;8;8;B;51;5;0;0;0;1;1;0;0;1;1;0;0;0;0;0;RB;64;67;72;74;71;70;69;70;60;60;63;73;50;74;79;78;84;77;80;77;79;68;67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;4;1;Default;0;131;0;4319;22;1;1;1;1;1;1;1;0;0;;7;
54149;Malick Thiaw;THIAW;???;3;0;21;Germany;R;80;191;4;4;4;B;54;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;CB;57;76;78;69;71;75;78;78;56;55;63;73;50;78;67;69;81;82;79;74;80;72;73;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;4;1;Build;0;1236;0;5311;22;1;1;1;1;3;1;1;0;0;Milan;28;
54150;Tanguy Coulibaly;COULIBALY;?????;2;512;20;France;L;65;175;4;1;1;A;242;5;0;0;0;0;0;0;0;0;0;0;1;1;1;0;RWF;78;52;78;75;68;74;79;79;66;79;82;71;50;72;79;80;79;71;71;80;68;68;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;6;1;Default;0;131;0;4499;25;1;1;1;1;1;1;1;0;0;Stuttgart;7;
